   1,  1, 0.00000, 0.00003, 0.00170, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00172, 0.00000, 0.00000, 0.00000, 0.00001, 0.00000
   1,  2, 0.00000, 0.00003, 0.00000, 0.00000, 0.00000, 0.00000,-0.00172, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1,  3, 0.00000, 0.00003, 0.00000, 0.00000, 0.00000, 0.00000,-0.00003, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1,  4, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00003, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1,  5, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00003, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1,  6, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00003, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1,  7, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00003, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1,  8, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00003, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1,  9, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00003, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1, 10, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00002, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1, 11, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00002, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1, 12, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00002, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1, 13, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00002, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1, 14, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00002, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1, 15, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00002, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1, 16, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00002, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1, 17, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00002, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1, 18, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00002, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1, 19, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00002, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1, 20, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00002, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1, 21, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00002, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1, 22, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00002, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1, 23, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00002, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1, 24, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00002, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1, 25, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00002, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1, 26, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00002, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1, 27, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00002, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
   1, 28, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000,-0.00002, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001
